customer_id,churn_probability,top_1_name,top_1_value,top_1_impact,top_2_name,top_2_value,top_2_impact
15792679,0.0216,products_number,2.0,-1.209,estimated_salary,119927.81,0.0694
15792720,0.0821,age,35.0,-1.5419,active_member,0.0,0.3206
15792722,0.7581,country_germany,0.0,-0.1539,age,45.0,0.4061
15792726,0.0561,age,26.0,-1.2315,limite_credito,204797.13,0.3172
15792729,0.5358,age,35.0,-0.8569,products_number,1.0,0.4439
15792818,0.4326,age,31.0,-1.1525,products_number,1.0,0.416
15792868,0.5228,products_number,2.0,-1.0741,age,70.0,1.682
15792916,0.1652,active_member,1.0,-0.4745,gender_Female,1.0,0.2339
15792922,0.0955,age,40.0,-0.4678,credit_utilization,1.028231916408174,0.0724
15792934,0.0234,products_number,2.0,-1.2558,active_member,0.0,0.2681
15792989,0.1032,active_member,1.0,-1.0769,products_number,1.0,0.1718
15793042,0.0934,products_number,2.0,-0.9826,limite_credito,355152.22,0.3624
15793046,0.1423,age,36.0,-0.9757,gender_Female,1.0,0.252
15793116,0.3038,estimated_salary,196278.32,-0.7202,products_number,1.0,0.392
15793197,0.2697,age,35.0,-1.1968,active_member,0.0,0.4026
15793247,0.0122,products_number,2.0,-1.278,credit_utilization,,0.0159
15793317,0.1954,age,24.0,-1.3978,active_member,0.0,0.4007
15793324,0.155,age,33.0,-1.4995,products_number,3.0,2.4864
15793331,0.0417,age,33.0,-1.4263,active_member,0.0,0.3045
15793343,0.0321,products_number,2.0,-1.252,estimated_salary,189558.44,0.1354
15793346,0.053,products_number,2.0,-1.1449,gender_Female,1.0,0.1878
15793366,0.0535,products_number,2.0,-0.9246,limite_credito,271113.99,0.3359
15793424,0.0834,age,30.0,-1.374,active_member,0.0,0.2759
15793425,0.1922,age,34.0,-1.0185,products_number,1.0,0.4749
15793491,0.1481,age,27.0,-1.307,active_member,0.0,0.367
15793585,0.0178,products_number,2.0,-1.1931,balance,0.0,0.0219
15793641,0.0848,products_number,2.0,-1.0955,age,71.0,0.2088
15793671,0.1954,age,35.0,-1.2382,products_number,1.0,0.4843
15793693,0.1342,active_member,1.0,-1.1671,age,62.0,0.6606
15793723,0.1337,age,34.0,-1.1086,active_member,0.0,0.4072
15793726,0.046,products_number,2.0,-1.0415,gender_Female,1.0,0.1107
15793803,0.0743,age,36.0,-1.2792,active_member,0.0,0.3513
15793813,0.064,age,37.0,-0.8036,products_number,1.0,0.1886
15793825,0.0384,products_number,2.0,-1.4859,active_member,0.0,0.3773
15793842,0.2169,age,35.0,-1.2515,active_member,0.0,0.3242
15793854,0.1564,active_member,1.0,-0.548,age,44.0,0.4224
15793856,0.1525,products_number,2.0,-0.6698,limite_credito,184957.27,0.3762
15793881,0.1415,age,37.0,-0.6928,gender_Female,1.0,0.1962
15793896,0.0565,cidade_madrid,1.0,-0.5005,products_number,1.0,0.0856
15793901,0.0276,age,28.0,-1.5534,active_member,0.0,0.2266
15794014,0.025,products_number,2.0,-1.2242,active_member,0.0,0.2642
15794101,0.1404,products_number,2.0,-1.545,age,49.0,0.9715
15794122,0.1738,products_number,2.0,-1.1805,age,61.0,1.1266
15794137,0.3524,age,38.0,-0.6928,country_germany,1.0,0.3886
15794159,0.054,age,27.0,-1.5581,products_number,1.0,0.1849
15794178,0.1087,age,35.0,-1.2618,active_member,0.0,0.3641
15794187,0.1496,age,38.0,-0.8852,limite_credito,179092.04,0.3624
15794204,0.0363,age,29.0,-1.2428,credit_score,687.0,0.0906
15794236,0.0296,age,23.0,-1.1076,limite_credito,314682.83,0.1899
15794253,0.0881,age,36.0,-0.9889,limite_credito,397811.63,0.2178
15794257,0.0577,age,35.0,-1.0724,products_number,1.0,0.1046
15794266,0.0817,age,34.0,-1.4182,active_member,0.0,0.3327
15794273,0.5698,active_member,1.0,-0.7927,age,58.0,1.6247
15794276,0.3261,active_member,1.0,-1.0745,age,66.0,0.4984
15794278,0.0954,active_member,1.0,-1.3742,limite_credito,224920.27,0.1594
15794297,0.0254,products_number,2.0,-1.4132,active_member,0.0,0.2935
15794323,0.0638,age,33.0,-1.4782,active_member,0.0,0.347
15794345,0.015,products_number,2.0,-1.4441,balance,0.0,0.0443
15794356,0.1644,products_number,2.0,-1.3752,limite_credito,107686.04,0.3159
15794396,0.2116,age,40.0,-0.5846,products_number,1.0,0.3549
15794413,0.0117,age,33.0,-1.2285,cidade_frankfurt,0.0,0.0081
15794414,0.2217,active_member,1.0,-0.5956,age,47.0,0.7016
15794468,0.1435,products_number,2.0,-1.5423,active_member,0.0,0.3102
15794472,0.0346,age,29.0,-1.4223,active_member,0.0,0.2762
15794479,0.0414,active_member,1.0,-0.9853,limite_credito,250194.94,0.1811
15794493,0.0107,products_number,2.0,-1.296,credit_utilization,,0.04
15794549,0.0595,products_number,2.0,-0.8798,limite_credito,345921.42,0.1561
15794560,0.6159,active_member,1.0,-0.6592,age,58.0,1.6156
15794661,0.0294,products_number,2.0,-1.3009,active_member,0.0,0.3844
15794792,0.0539,age,32.0,-1.303,products_number,1.0,0.2093
15794841,0.1692,age,21.0,-1.4295,active_member,0.0,0.3766
15794849,0.027,age,24.0,-1.403,active_member,0.0,0.333
15794868,0.0503,products_number,2.0,-1.1725,limite_credito,140688.81,0.3008
15794870,0.1264,products_number,2.0,-1.085,active_member,0.0,0.3755
15794874,0.1673,active_member,1.0,-0.5263,products_number,1.0,0.2017
15794875,0.0211,products_number,2.0,-1.4389,estimated_salary,178038.17,0.0204
15794895,0.016,products_number,2.0,-1.2981,credit_score,581.0,0.056
15794916,0.1398,gender_Female,0.0,-0.4716,products_number,1.0,0.1535
15794939,0.0885,active_member,1.0,-0.9253,gender_Female,1.0,0.1981
15794941,0.5477,tenure,1.0,-0.6429,products_number,3.0,1.9553
15795079,0.0197,active_member,1.0,-1.4515,age,69.0,0.1489
15795124,0.5976,active_member,1.0,-0.6128,age,52.0,1.2732
15795129,0.0555,products_number,2.0,-1.289,active_member,0.0,0.3233
15795132,0.1381,age,26.0,-1.5637,active_member,0.0,0.3498
15795149,0.0391,age,30.0,-1.1447,limite_credito,76528.8,0.1846
15795151,0.2086,age,40.0,-0.7733,active_member,0.0,0.3403
15795186,0.1621,age,39.0,-0.9803,products_number,1.0,0.5322
15795228,0.0786,age,38.0,-0.7064,products_number,1.0,0.1112
15795290,0.451,cidade_marseille,1.0,-0.332,active_member,0.0,0.2909
15795298,0.066,products_number,2.0,-1.0952,gender_Female,1.0,0.2026
15795370,0.6127,age,39.0,-0.7014,country_germany,1.0,0.5544
15795429,0.0568,age,26.0,-1.2011,cidade_marseille,1.0,0.2572
15795458,0.2801,active_member,1.0,-0.4926,products_number,1.0,0.4585
15795488,0.4801,products_number,2.0,-1.2334,age,53.0,1.9864
15795511,0.3481,age,41.0,-0.4491,country_germany,1.0,0.4335
15795519,0.2559,age,19.0,-1.2787,products_number,1.0,0.4298
15795527,0.1871,products_number,2.0,-1.0286,limite_credito,245163.92,0.3995
15795540,0.2032,age,37.0,-0.71,products_number,1.0,0.2054
15795564,0.0558,products_number,2.0,-1.0148,limite_credito,334538.61,0.2142
15795571,0.0903,age,38.0,-0.7494,credit_utilization,1.2088933696214466,0.1459
15795586,0.0636,age,36.0,-1.3442,active_member,0.0,0.3071
15795640,0.1317,products_number,2.0,-1.2497,active_member,0.0,0.2915
15795690,0.0571,age,33.0,-1.1936,estimated_salary,189657.26,0.2927
15795737,0.372,products_number,2.0,-0.8852,age,49.0,1.0054
15795738,0.0928,age,32.0,-1.0866,balance,175477.15,0.171
15795747,0.1364,age,40.0,-0.505,gender_Female,1.0,0.1386
15795878,0.034,products_number,2.0,-1.7742,age,47.0,0.5667
15795881,0.077,age,37.0,-0.6809,estimated_salary,148527.56,0.0979
15795895,0.1017,products_number,2.0,-1.1236,active_member,0.0,0.3337
15795933,0.1179,products_number,2.0,-1.5392,age,50.0,1.1138
15795936,0.2472,products_number,2.0,-1.4261,age,52.0,1.3243
15795954,0.0869,age,37.0,-1.0346,active_member,0.0,0.2343
15795963,0.0725,age,35.0,-1.0668,credit_utilization,0.68712057201441,0.1613
15796015,0.5426,active_member,1.0,-0.4614,country_germany,1.0,0.4791
15796071,0.1006,age,31.0,-1.2789,active_member,0.0,0.3721
15796114,0.1458,age,35.0,-1.1759,active_member,0.0,0.3311
15796167,0.0661,products_number,2.0,-1.223,limite_credito,136680.8,0.3216
15796179,0.5891,gender_Female,0.0,-0.3711,products_number,1.0,0.5879
15796218,0.0346,age,31.0,-1.1971,limite_credito,154600.83,0.2456
15796231,0.0191,age,19.0,-1.6264,products_number,1.0,0.176
15796336,0.074,products_number,2.0,-1.3078,gender_Female,1.0,0.2912
15796343,0.068,age,32.0,-1.2814,active_member,0.0,0.2978
15796351,0.0542,products_number,2.0,-1.2157,limite_credito,116285.38,0.2178
15796370,0.0682,active_member,1.0,-0.5229,products_number,1.0,0.0681
15796413,0.0386,products_number,2.0,-1.6938,active_member,0.0,0.2578
15796434,0.0331,age,30.0,-1.3157,products_number,1.0,0.0769
15796480,0.0343,products_number,2.0,-1.2669,gender_Female,1.0,0.1825
15796496,0.154,age,33.0,-1.2433,products_number,1.0,0.3133
15796505,0.0889,age,35.0,-0.9956,cidade_cologne,1.0,0.2061
15796569,0.2693,active_member,1.0,-0.523,age,45.0,0.4602
15796612,0.1262,age,32.0,-1.5087,products_number,1.0,0.2888
15796617,0.0213,products_number,2.0,-1.2375,active_member,0.0,0.3086
15796787,0.4653,gender_Female,0.0,-0.2856,age,47.0,0.6694
15796790,0.727,country_germany,0.0,-0.241,age,48.0,0.8813
15796834,0.0185,products_number,2.0,-1.2461,country_germany,1.0,0.1415
15796838,0.2207,active_member,1.0,-1.17,age,59.0,1.1966
15796958,0.0249,products_number,2.0,-1.4855,active_member,0.0,0.2997
15796969,0.0151,products_number,2.0,-1.1965,credit_utilization,,0.0148
15797010,0.0277,age,32.0,-1.4285,active_member,0.0,0.2898
15797065,0.0238,products_number,2.0,-1.2284,gender_Female,1.0,0.1875
15797113,0.0532,products_number,2.0,-1.3024,active_member,0.0,0.2902
15797149,0.1418,age,38.0,-0.6094,limite_credito,352280.35,0.2464
15797190,0.4801,tenure,7.0,-0.4399,products_number,1.0,0.365
15797194,0.0863,products_number,2.0,-0.9944,active_member,0.0,0.3403
15797197,0.0424,products_number,2.0,-1.3068,active_member,0.0,0.3452
15797204,0.0949,age,29.0,-1.184,limite_credito,289759.4,0.2469
15797227,0.0093,products_number,2.0,-1.1927,credit_utilization,,0.0158
15797246,0.0817,products_number,2.0,-1.248,active_member,0.0,0.3415
15797293,0.0446,age,26.0,-1.3684,active_member,0.0,0.2752
15797389,0.0428,age,24.0,-1.2176,country_france,0.0,0.0961
15797502,0.0427,age,26.0,-1.2011,limite_credito,240321.25,0.113
15797595,0.2189,active_member,1.0,-0.4523,gender_Female,1.0,0.2039
15797627,0.1508,active_member,1.0,-1.1126,age,56.0,1.4108
15797665,0.0316,age,29.0,-1.3328,active_member,0.0,0.263
15797686,0.068,age,39.0,-0.5751,products_number,1.0,0.1241
15797692,0.1003,age,35.0,-1.2982,active_member,0.0,0.3362
15797710,0.104,age,31.0,-1.3931,country_germany,1.0,0.2531
15797736,0.0457,age,30.0,-1.2948,credit_utilization,0.5531754938926607,0.0785
15797748,0.0235,products_number,2.0,-1.7542,age,46.0,0.4267
15797760,0.2426,products_number,2.0,-0.9067,limite_credito,578918.13,0.5238
15797787,0.1263,age,37.0,-1.0898,active_member,0.0,0.2976
15797822,0.0418,age,29.0,-1.2444,products_number,1.0,0.0691
15797910,0.6584,active_member,1.0,-0.6542,age,53.0,1.4191
15797919,0.154,age,38.0,-0.8884,limite_credito,74150.09,0.338
15797960,0.8698,tenure,0.0,-0.3881,age,61.0,1.7068
15797964,0.1136,age,30.0,-1.4963,products_number,1.0,0.3198
15798024,0.0787,age,86.0,-0.9681,products_number,1.0,0.2032
15798053,0.0146,age,33.0,-1.3826,active_member,0.0,0.3366
15798084,0.0194,age,27.0,-1.3691,active_member,0.0,0.3011
15798200,0.3168,age,36.0,-1.3055,products_number,3.0,2.7385
15798310,0.0673,age,36.0,-1.0143,products_number,1.0,0.146
15798341,0.2384,age,40.0,-0.4294,products_number,1.0,0.5369
15798348,0.4106,active_member,1.0,-0.6765,age,51.0,1.1596
15798385,0.1253,products_number,2.0,-1.4434,age,47.0,0.6354
15798398,0.2615,age,37.0,-0.9349,active_member,0.0,0.2835
15798429,0.0123,products_number,2.0,-1.2363,balance,0.0,0.0417
15798439,0.1014,age,27.0,-1.2473,products_number,1.0,0.4281
15798521,0.0305,products_number,2.0,-1.3588,active_member,0.0,0.3442
15798532,0.0216,age,34.0,-1.0794,limite_credito,80352.43,0.1359
15798605,0.0567,age,28.0,-1.5454,products_number,1.0,0.1493
15798615,0.7353,cidade_nantes,1.0,-0.3225,age,49.0,1.1643
15798666,0.0404,products_number,2.0,-1.3215,gender_Female,1.0,0.3083
15798709,0.0634,age,34.0,-1.0601,country_france,0.0,0.1332
15798737,0.0194,products_number,2.0,-1.3787,active_member,0.0,0.2984
15798749,0.1763,products_number,2.0,-1.3671,active_member,0.0,0.2547
15798824,0.2507,products_number,2.0,-0.7201,limite_credito,265619.47,0.4483
15798834,0.4676,age,34.0,-1.1491,products_number,1.0,0.5389
15798850,0.0159,age,34.0,-1.301,active_member,0.0,0.1793
15798885,0.1747,active_member,1.0,-1.083,age,58.0,1.3961
15798888,0.182,age,33.0,-1.4066,products_number,1.0,0.3514
15798906,0.0402,products_number,2.0,-1.2223,estimated_salary,181964.6,0.3083
15798960,0.0328,age,34.0,-1.2358,limite_credito,286492.01,0.0664
15798964,0.3318,age,34.0,-1.3137,active_member,0.0,0.4341
15799031,0.0251,products_number,2.0,-1.3969,active_member,0.0,0.3507
15799042,0.1576,age,39.0,-0.6501,products_number,1.0,0.5052
15799128,0.1699,age,40.0,-0.481,gender_Female,1.0,0.1845
15799156,0.039,products_number,2.0,-1.311,active_member,0.0,0.3113
15799186,0.0432,products_number,2.0,-1.4046,active_member,0.0,0.2766
15799211,0.1647,age,34.0,-0.9081,gender_Female,1.0,0.239
15799217,0.3362,age,36.0,-0.9591,products_number,1.0,0.4823
15799350,0.1461,active_member,1.0,-0.4098,products_number,1.0,0.1401
15799357,0.1537,age,37.0,-1.0629,active_member,0.0,0.2861
15799384,0.1582,age,35.0,-1.3218,products_number,1.0,0.4659
15799422,0.3324,active_member,1.0,-0.4486,products_number,1.0,0.4873
15799435,0.2103,age,35.0,-1.2379,products_number,1.0,0.4836
15799468,0.2911,age,36.0,-1.0751,active_member,0.0,0.3784
15799479,0.106,age,34.0,-1.0942,products_number,1.0,0.5027
15799480,0.0145,products_number,2.0,-1.1656,credit_score,600.0,0.0617
15799494,0.1404,products_number,2.0,-1.4216,age,46.0,0.4468
15799515,0.4833,cidade_bordeaux,1.0,-0.6941,age,50.0,0.9964
15799534,0.0492,active_member,1.0,-1.0508,limite_credito,98556.53,0.2164
15799600,0.4992,active_member,1.0,-0.5434,age,49.0,1.1033
15799631,0.0095,products_number,2.0,-1.3654,credit_score,585.0,0.0403
15799641,0.0457,products_number,2.0,-1.3569,active_member,0.0,0.3781
15799652,0.1985,products_number,2.0,-0.9118,limite_credito,206691.3,0.3603
15799653,0.0518,age,34.0,-1.2249,limite_credito,210818.21,0.1432
15799710,0.0933,age,38.0,-0.6135,products_number,1.0,0.2334
15799720,0.1799,products_number,2.0,-0.9976,limite_credito,237462.62,0.459
15799785,0.1379,age,31.0,-1.1544,products_number,1.0,0.3747
15799790,0.1135,age,36.0,-1.0516,products_number,1.0,0.4761
15799815,0.1696,age,25.0,-1.2571,products_number,1.0,0.2892
15799825,0.0485,products_number,2.0,-1.4816,age,46.0,0.3935
15799924,0.3258,gender_Female,0.0,-0.3435,active_member,0.0,0.3847
15799925,0.0705,active_member,1.0,-1.3981,age,62.0,0.7799
15799932,0.011,products_number,2.0,-1.2027,cidade_paris,1.0,0.0459
15799964,0.3945,age,31.0,-1.2263,products_number,1.0,0.4472
15799998,0.1574,age,32.0,-1.2387,active_member,0.0,0.3495
15800049,0.3818,active_member,1.0,-0.5219,age,45.0,0.4704
15800068,0.0757,products_number,2.0,-1.523,age,48.0,0.6534
15800116,0.1413,age,29.0,-1.4079,country_germany,1.0,0.3346
15800215,0.0294,products_number,2.0,-1.2695,estimated_salary,173948.4,0.2092
15800228,0.1073,products_number,2.0,-1.3639,gender_Female,1.0,0.3285
15800229,0.2339,tenure,7.0,-0.4487,country_germany,1.0,0.5098
15800233,0.0873,products_number,2.0,-1.4034,gender_Female,1.0,0.3122
15800251,0.0683,age,28.0,-1.6643,active_member,0.0,0.3094
15800268,0.2505,age,38.0,-0.6442,country_germany,1.0,0.51
15800295,0.1331,products_number,2.0,-1.2118,active_member,0.0,0.371
15800366,0.0642,age,31.0,-1.1273,products_number,1.0,0.4471
15800412,0.0239,products_number,2.0,-1.0251,country_germany,1.0,0.1171
15800440,0.1372,active_member,1.0,-1.2703,age,63.0,0.8452
15800482,0.0245,products_number,2.0,-1.3232,gender_Female,1.0,0.2865
15800515,0.0884,age,37.0,-0.9975,active_member,0.0,0.3569
15800517,0.0506,age,33.0,-0.9974,limite_credito,336751.62,0.282
15800554,0.0382,products_number,2.0,-1.011,gender_Female,1.0,0.2266
15800620,0.0249,age,30.0,-1.3508,active_member,0.0,0.2274
15800688,0.0829,products_number,2.0,-1.4945,active_member,0.0,0.3115
15800703,0.0757,age,23.0,-1.1069,products_number,1.0,0.2003
15800736,0.1291,estimated_salary,199242.65,-0.5714,age,44.0,0.2617
15800773,0.143,age,29.0,-1.1316,gender_Female,1.0,0.2431
15800793,0.4261,age,40.0,-0.6221,products_number,1.0,0.3914
15800805,0.0877,age,33.0,-1.2535,gender_Female,1.0,0.1871
15800811,0.1285,gender_Female,0.0,-0.5512,products_number,1.0,0.188
15800814,0.0793,age,36.0,-1.1126,limite_credito,109667.62,0.2812
15800845,0.1473,age,35.0,-0.7977,products_number,1.0,0.2277
15800856,0.0859,age,36.0,-0.8779,products_number,1.0,0.1224
15800890,0.0886,products_number,2.0,-1.6539,age,47.0,0.615
15800961,0.0584,products_number,2.0,-1.4767,age,54.0,1.3092
15801062,0.0504,products_number,2.0,-1.3596,gender_Female,1.0,0.2491
15801072,0.0266,age,30.0,-1.4911,active_member,0.0,0.2718
15801125,0.2,age,33.0,-1.5352,products_number,1.0,0.511
15801152,0.2766,products_number,2.0,-0.8501,active_member,0.0,0.3005
15801188,0.6278,active_member,1.0,-0.4522,age,49.0,1.2042
15801247,0.1439,products_number,2.0,-0.7385,active_member,0.0,0.3814
15801256,0.0428,products_number,2.0,-1.6382,age,51.0,1.1459
15801277,0.0545,age,33.0,-1.2992,limite_credito,216460.78,0.1776
15801293,0.0527,age,28.0,-1.335,limite_credito,170085.76,0.2976
15801296,0.0792,products_number,2.0,-1.4172,active_member,0.0,0.2893
15801316,0.1508,active_member,1.0,-1.2288,age,63.0,0.5844
15801351,0.0419,products_number,2.0,-1.4886,active_member,0.0,0.3764
15801395,0.0541,age,35.0,-1.2438,gender_Female,1.0,0.2598
15801417,0.1451,age,39.0,-0.6095,products_number,1.0,0.1335
15801431,0.562,active_member,1.0,-0.6208,age,50.0,1.1328
15801441,0.1853,age,36.0,-0.8866,products_number,1.0,0.3661
15801462,0.0205,age,33.0,-1.1278,limite_credito,98138.3,0.2124
15801466,0.1325,products_number,2.0,-0.8936,active_member,0.0,0.2806
15801473,0.0914,age,34.0,-1.2253,active_member,0.0,0.3566
15801488,0.0124,products_number,2.0,-1.2949,credit_score,723.0,0.0193
15801548,0.0315,age,33.0,-1.4983,limite_credito,244781.05,0.2554
15801605,0.0295,products_number,2.0,-1.314,gender_Female,1.0,0.1326
15801630,0.0397,products_number,2.0,-1.558,active_member,0.0,0.3276
15801658,0.4411,active_member,1.0,-0.9149,age,57.0,1.5532
15801699,0.0245,products_number,2.0,-1.6247,age,45.0,0.3574
15801701,0.0169,products_number,2.0,-1.265,cidade_zaragoza,1.0,0.035
15801767,0.1264,products_number,2.0,-1.3287,gender_Female,1.0,0.3989
15801788,0.3542,age,31.0,-1.2828,products_number,1.0,0.4021
15801817,0.1379,age,40.0,-0.493,gender_Female,1.0,0.2378
15801821,0.0187,products_number,2.0,-1.4045,active_member,0.0,0.2113
15801863,0.0258,age,33.0,-1.3484,gender_Female,1.0,0.1596
15801915,0.1293,age,33.0,-1.6451,active_member,0.0,0.3524
15801920,0.1247,products_number,2.0,-1.1659,active_member,0.0,0.3212
15801924,0.0368,age,28.0,-1.4593,active_member,0.0,0.3217
15801934,0.0082,active_member,1.0,-1.3562,age,68.0,0.2887
15801994,0.0133,age,33.0,-1.3725,active_member,0.0,0.2906
15802009,0.023,products_number,2.0,-1.2397,gender_Female,1.0,0.1269
15802060,0.0835,age,31.0,-1.3382,active_member,0.0,0.3192
15802088,0.1294,age,23.0,-1.2421,products_number,1.0,0.4256
15802106,0.0693,age,36.0,-1.3037,active_member,0.0,0.3086
15802118,0.1267,active_member,1.0,-0.5146,age,43.0,0.1525
15802207,0.1567,products_number,2.0,-1.4203,limite_credito,225743.7,0.3359
15802220,0.1466,age,37.0,-0.914,active_member,0.0,0.3212
15802256,0.0387,age,30.0,-1.3336,limite_credito,273807.04,0.3214
15802274,0.6529,tenure,7.0,-0.3494,age,45.0,0.3476
15802351,0.0564,products_number,2.0,-1.1629,country_germany,1.0,0.1143
15802362,0.0431,products_number,2.0,-1.5011,age,47.0,0.5906
15802368,0.6109,active_member,1.0,-0.4668,age,49.0,1.1337
15802381,0.1768,age,36.0,-0.9155,products_number,1.0,0.3152
15802390,0.0536,products_number,2.0,-1.195,gender_Female,1.0,0.2655
15802466,0.1123,products_number,2.0,-1.4741,age,54.0,1.4232
15802478,0.0096,products_number,2.0,-1.3794,credit_utilization,,0.018
15802483,0.0542,age,35.0,-0.87,limite_credito,128019.38,0.2371
15802486,0.025,products_number,2.0,-1.2609,balance,-0.0,0.0965
15802501,0.1648,age,34.0,-1.1554,active_member,0.0,0.3751
15802560,0.3249,active_member,1.0,-0.6143,age,49.0,0.9576
15802570,0.0794,products_number,2.0,-1.542,age,47.0,0.6704
15802585,0.1603,active_member,1.0,-0.4328,age,43.0,0.2447
15802617,0.1399,products_number,2.0,-1.5231,active_member,0.0,0.2181
15802625,0.4379,active_member,1.0,-0.5943,age,49.0,1.175
15802809,0.1085,age,38.0,-0.7259,gender_Female,1.0,0.1911
